Julian Date	Pc Latitude (deg)	Temperature (K)	Temperature uncertainty (K)
2451740.5	11.3	32	157.9	2.8
2451800.5	11.3	32	158.2	2.8
2451860.5	11.3	32	158.6	2.8
2451920.5	11.3	32	158.9	2.8
2451980.5	11.3	32	159.3	2.8
2452040.5	11.3	32	159.4	2.8
2452100.5	11.3	32	159.5	2.8
2452160.5	11.3	32	159.4	2.8
2452220.5	11.3	32	159.3	2.8
2452280.5	11.3	32	159.1	2.8
2452340.5	11.3	32	158.9	2.8
2452400.5	11.3	32	158.8	2.8
2452460.5	11.3	32	158.6	2.8
2452520.5	11.3	32	158.6	2.8
2452580.5	11.3	32	158.5	2.8
2452640.5	11.3	32	158.3	2.8
2452700.5	11.3	32	158.2	2.8
2452760.5	11.3	32	158.1	2.8
2452820.5	11.3	32	158.1	2.8
2452880.5	11.3	32	158.1	2.8
2452940.5	11.3	32	158.1	2.8
2453000.5	11.3	32	158.1	2.8
2453060.5	11.3	32	157.8	2.8
2453120.5	11.3	32	157.7	2.8
2453180.5	11.3	32	157.6	2.8
2453240.5	11.3	32	157.4	2.8
2453300.5	11.3	32	157.3	2.8
2453360.5	11.3	32	157.2	2.8
2453420.5	11.3	32	157.2	2.8
2453480.5	11.3	32	157.1	2.8
2453540.5	11.3	32	157.1	2.8
2453600.5	11.3	32	157.1	2.8
2453660.5	11.3	32	157.2	2.8
2453720.5	11.3	32	157.1	2.8
2453780.5	11.3	32	157.1	2.8
2453840.5	11.3	32	157.1	2.8
2453900.5	11.3	32	157.1	2.8
2453960.5	11.3	32	157.1	2.8
2454020.5	11.3	32	157.1	2.8
2454080.5	11.3	32	157	2.8
2454140.5	11.3	32	156.9	2.8
2454200.5	11.3	32	156.8	2.8
2454260.5	11.3	32	156.7	2.8
2454320.5	11.3	32	156.6	2.8
2454380.5	11.3	32	156.5	2.8
2454440.5	11.3	32	156.6	2.8
2454500.5	11.3	32	156.7	2.8
2454560.5	11.3	32	156.9	2.8
2454620.5	11.3	32	157.1	2.8
2454680.5	11.3	32	157.1	2.8
2454740.5	11.3	32	157.1	2.8
2454800.5	11.3	32	156.9	2.8
2454860.5	11.3	32	156.8	2.8
2454920.5	11.3	32	156.8	2.8
2454980.5	11.3	32	156.8	2.8
2455040.5	11.3	32	156.9	2.8
2455100.5	11.3	32	157.1	2.8
2455160.5	11.3	32	157.4	2.8
2455220.5	11.3	32	157.6	2.8
2455280.5	11.3	32	157.8	2.8
2455340.5	11.3	32	158	2.8
2455400.5	11.3	32	158.2	2.8
2455460.5	11.3	32	158.4	2.8
2455520.5	11.3	32	158.5	2.8
2455580.5	11.3	32	158.5	2.8
2455640.5	11.3	32	158.4	2.8
2455700.5	11.3	32	158.2	2.8
2455760.5	11.3	32	158	2.8
2455820.5	11.3	32	157.8	2.8
2455880.5	11.3	32	157.7	2.8
2455940.5	11.3	32	157.7	2.8
2456000.5	11.3	32	157.8	2.8
2456060.5	11.3	32	157.9	2.8
2456120.5	11.3	32	157.9	2.8
2456180.5	11.3	32	157.9	2.8
2456240.5	11.3	32	157.8	2.8
2456300.5	11.3	32	157.9	2.8
2456360.5	11.3	32	157.8	2.8
2456420.5	11.3	32	157.7	2.8
2456480.5	11.3	32	157.6	2.8
2456540.5	11.3	32	157.6	2.8
2456600.5	11.3	32	157.5	2.8
2456660.5	11.3	32	157.4	2.8
2456720.5	11.3	32	157.5	2.8
2456780.5	11.3	32	157.5	2.8
2456840.5	11.3	32	157.3	2.8
2456900.5	11.3	32	157.2	2.8
2456960.5	11.3	32	157.2	2.8
2457020.5	11.3	32	157.2	2.8
2457080.5	11.3	32	157.2	2.8
2457140.5	11.3	32	157.3	2.8
2457200.5	11.3	32	157.5	2.8
2457260.5	11.3	32	157.6	2.8
2457320.5	11.3	32	157.8	2.8
2457380.5	11.3	32	157.9	2.8
2457440.5	11.3	32	157.9	2.8
2457500.5	11.3	32	157.9	2.8
2457560.5	11.3	32	157.9	2.8
2457620.5	11.3	32	158	2.8
2457680.5	11.3	32	158	2.8
2457740.5	11.3	32	158	2.8
2457800.5	11.3	32	158	2.8
2457860.5	11.3	32	158.1	2.8
2457920.5	11.3	32	158.1	2.8
2457980.5	11.3	32	158.3	2.8
2458040.5	11.3	32	158.5	2.8
2458100.5	11.3	32	158.7	2.8
2458160.5	11.3	32	158.9	2.8
2458220.5	11.3	32	158.9	2.8
2458280.5	11.3	32	158.7	2.8
2458340.5	11.3	32	158.4	2.8
2458400.5	11.3	32	157.9	2.8
2458460.5	11.3	32	157.4	2.8
2458520.5	11.3	32	156.9	2.8
2458580.5	11.3	32	156.3	2.8
2458640.5	11.3	32	155.8	2.9
2458700.5	11.3	32	155.4	2.9
2458760.5	11.3	32	155.1	2.9
2445380.5	11.3	34	154.4	2.9
2445440.5	11.3	34	154.4	2.9
2445500.5	11.3	34	154.5	2.9
2445560.5	11.3	34	154.5	2.9
2445620.5	11.3	34	154.5	2.9
2445680.5	11.3	34	154.5	2.9
2445740.5	11.3	34	154.6	2.9
2445800.5	11.3	34	154.6	2.9
2445860.5	11.3	34	154.6	2.9
2445920.5	11.3	34	154.6	2.9
2445980.5	11.3	34	154.7	2.9
2446040.5	11.3	34	154.8	2.9
2446100.5	11.3	34	154.9	2.9
2446160.5	11.3	34	155.1	2.9
2446220.5	11.3	34	155.2	2.9
2446280.5	11.3	34	155.3	2.9
2446340.5	11.3	34	155.4	2.9
2446400.5	11.3	34	155.4	2.9
2446460.5	11.3	34	155.5	2.9
2446520.5	11.3	34	155.5	2.9
2446580.5	11.3	34	155.6	2.9
2446640.5	11.3	34	155.5	2.9
2446700.5	11.3	34	155.4	2.9
2446760.5	11.3	34	155.4	2.9
2446820.5	11.3	34	155.4	2.9
2446880.5	11.3	34	155.5	2.9
2446940.5	11.3	34	155.6	2.9
2447000.5	11.3	34	155.7	2.9
2447060.5	11.3	34	155.8	2.9
2447120.5	11.3	34	156	2.9
2447180.5	11.3	34	156.3	2.9
2447240.5	11.3	34	156.5	2.9
2447300.5	11.3	34	156.8	2.9
2447360.5	11.3	34	156.9	2.9
2447420.5	11.3	34	157.2	2.9
2447480.5	11.3	34	157.4	2.9
2447540.5	11.3	34	157.6	2.9
2447600.5	11.3	34	157.8	2.9
2447660.5	11.3	34	158	2.9
2447720.5	11.3	34	158.1	2.9
2447780.5	11.3	34	158.1	2.9
2447840.5	11.3	34	158	2.9
2447900.5	11.3	34	157.8	2.9
2447960.5	11.3	34	157.6	2.9
2448020.5	11.3	34	157.3	2.9
2448080.5	11.3	34	156.9	2.9
2448140.5	11.3	34	156.6	2.9
2448200.5	11.3	34	156.4	2.9
2448260.5	11.3	34	156.1	2.9
2448320.5	11.3	34	155.9	2.9
2448380.5	11.3	34	155.8	2.9
2448440.5	11.3	34	155.8	2.9
2448500.5	11.3	34	155.9	2.9
2448560.5	11.3	34	156.1	2.9
2448620.5	11.3	34	156.4	2.9
2448680.5	11.3	34	156.5	2.9
2448740.5	11.3	34	156.7	2.9
2448800.5	11.3	34	156.9	2.9
2448860.5	11.3	34	157	2.9
2448920.5	11.3	34	157.1	2.9
2448980.5	11.3	34	157	2.9
2449040.5	11.3	34	156.9	2.9
2449100.5	11.3	34	156.8	2.9
2449160.5	11.3	34	156.8	2.9
2449220.5	11.3	34	156.7	2.9
2449280.5	11.3	34	156.6	2.9
2449340.5	11.3	34	156.5	2.9
2449400.5	11.3	34	156.3	2.9
2449460.5	11.3	34	156.1	2.9
2449520.5	11.3	34	155.9	2.9
2449580.5	11.3	34	155.6	2.9
2449640.5	11.3	34	155.4	2.9
2449700.5	11.3	34	155.2	2.9
2449760.5	11.3	34	154.9	2.9
2449820.5	11.3	34	154.7	2.9
2449880.5	11.3	34	154.4	2.9
2449940.5	11.3	34	154.1	2.9
2450000.5	11.3	34	153.9	2.9
2450060.5	11.3	34	153.7	2.9
2450120.5	11.3	34	153.7	2.9
2450180.5	11.3	34	153.6	2.9
2450240.5	11.3	34	153.7	2.9
2450300.5	11.3	34	154	2.9
2450360.5	11.3	34	154.3	2.9
2450420.5	11.3	34	154.5	2.9
2450480.5	11.3	34	154.7	2.9
2450540.5	11.3	34	154.8	2.9
2450600.5	11.3	34	154.8	2.9
2450660.5	11.3	34	154.9	2.9
2450720.5	11.3	34	154.9	2.9
2450780.5	11.3	34	155	2.9
2450840.5	11.3	34	155	2.9
2450900.5	11.3	34	155	2.9
2450960.5	11.3	34	155.1	2.9
2451020.5	11.3	34	155.1	2.9
2451080.5	11.3	34	155.4	2.9
2451140.5	11.3	34	155.6	2.9
2451200.5	11.3	34	155.9	2.8
2451260.5	11.3	34	156.3	2.8
2451320.5	11.3	34	156.6	2.8
2451380.5	11.3	34	156.9	2.8
2451440.5	11.3	34	157.2	2.8
2451500.5	11.3	34	157.4	2.8
2451560.5	11.3	34	157.6	2.8
2451620.5	11.3	34	157.5	2.8
2451680.5	11.3	34	157.6	2.8
2451740.5	11.3	34	157.9	2.8
2451800.5	11.3	34	158.3	2.8
2451860.5	11.3	34	158.7	2.8
2451920.5	11.3	34	159	2.8
2451980.5	11.3	34	159.3	2.8
2452040.5	11.3	34	159.5	2.8
2452100.5	11.3	34	159.5	2.8
2452160.5	11.3	34	159.5	2.8
2452220.5	11.3	34	159.4	2.8
2452280.5	11.3	34	159.2	2.8
2452340.5	11.3	34	159.1	2.8
2452400.5	11.3	34	159	2.8
2452460.5	11.3	34	158.9	2.8
2452520.5	11.3	34	158.8	2.8
2452580.5	11.3	34	158.7	2.8
2452640.5	11.3	34	158.6	2.8
2452700.5	11.3	34	158.5	2.8
2452760.5	11.3	34	158.5	2.8
2452820.5	11.3	34	158.5	2.8
2452880.5	11.3	34	158.6	2.8
2452940.5	11.3	34	158.5	2.8
2453000.5	11.3	34	158.4	2.8
2453060.5	11.3	34	158	2.8
2453120.5	11.3	34	157.8	2.8
2453180.5	11.3	34	157.6	2.8
2453240.5	11.3	34	157.4	2.8
2453300.5	11.3	34	157.1	2.8
2453360.5	11.3	34	157	2.8
2453420.5	11.3	34	157	2.8
2453480.5	11.3	34	156.9	2.8
2453540.5	11.3	34	156.9	2.8
2453600.5	11.3	34	156.9	2.8
2453660.5	11.3	34	157	2.8
2453720.5	11.3	34	157	2.8
2453780.5	11.3	34	157	2.8
2453840.5	11.3	34	157	2.8
2453900.5	11.3	34	157.1	2.8
2453960.5	11.3	34	157.1	2.8
2454020.5	11.3	34	157.1	2.8
2454080.5	11.3	34	157.1	2.8
2454140.5	11.3	34	157	2.8
2454200.5	11.3	34	156.9	2.8
2454260.5	11.3	34	156.9	2.8
2454320.5	11.3	34	156.9	2.8
2454380.5	11.3	34	156.9	2.8
2454440.5	11.3	34	157.1	2.8
2454500.5	11.3	34	157.2	2.8
2454560.5	11.3	34	157.4	2.8
2454620.5	11.3	34	157.5	2.8
2454680.5	11.3	34	157.5	2.8
2454740.5	11.3	34	157.3	2.8
2454800.5	11.3	34	157.1	2.8
2454860.5	11.3	34	156.8	2.8
2454920.5	11.3	34	156.7	2.8
2454980.5	11.3	34	156.6	2.8
2455040.5	11.3	34	156.6	2.8
2455100.5	11.3	34	156.7	2.8
2455160.5	11.3	34	156.8	2.8
2455220.5	11.3	34	156.9	2.8
2455280.5	11.3	34	157.1	2.8
2455340.5	11.3	34	157.3	2.8
2455400.5	11.3	34	157.6	2.8
2455460.5	11.3	34	157.8	2.8
2455520.5	11.3	34	158	2.8
2455580.5	11.3	34	158.1	2.8
2455640.5	11.3	34	158.2	2.8
2455700.5	11.3	34	158.1	2.8
2455760.5	11.3	34	158	2.8
2455820.5	11.3	34	157.9	2.8
2455880.5	11.3	34	157.9	2.8
2455940.5	11.3	34	158	2.8
2456000.5	11.3	34	158.1	2.8
2456060.5	11.3	34	158.2	2.8
2456120.5	11.3	34	158.2	2.8
2456180.5	11.3	34	158.2	2.8
2456240.5	11.3	34	158.2	2.8
2456300.5	11.3	34	158.2	2.8
2456360.5	11.3	34	158.1	2.8
2456420.5	11.3	34	158.1	2.8
2456480.5	11.3	34	158	2.8
2456540.5	11.3	34	157.9	2.8
2456600.5	11.3	34	157.8	2.8
2456660.5	11.3	34	157.8	2.8
2456720.5	11.3	34	157.8	2.8
2456780.5	11.3	34	157.7	2.8
2456840.5	11.3	34	157.5	2.8
2456900.5	11.3	34	157.4	2.8
2456960.5	11.3	34	157.3	2.8
2457020.5	11.3	34	157.3	2.8
2457080.5	11.3	34	157.3	2.8
2457140.5	11.3	34	157.4	2.8
2457200.5	11.3	34	157.5	2.8
2457260.5	11.3	34	157.5	2.8
2457320.5	11.3	34	157.6	2.8
2457380.5	11.3	34	157.7	2.8
2457440.5	11.3	34	157.8	2.8
2457500.5	11.3	34	157.7	2.8
2457560.5	11.3	34	157.7	2.8
2457620.5	11.3	34	157.8	2.8
2457680.5	11.3	34	157.7	2.8
2457740.5	11.3	34	157.8	2.8
2457800.5	11.3	34	157.8	2.8
2457860.5	11.3	34	157.9	2.8
2457920.5	11.3	34	157.9	2.8
2457980.5	11.3	34	158.1	2.8
2458040.5	11.3	34	158.3	2.8
2458100.5	11.3	34	158.5	2.8
2458160.5	11.3	34	158.7	2.8
2458220.5	11.3	34	158.8	2.8
2458280.5	11.3	34	158.6	2.8
2458340.5	11.3	34	158.4	2.8
2458400.5	11.3	34	158	2.8
2458460.5	11.3	34	157.6	2.8
2458520.5	11.3	34	157.1	2.8
2458580.5	11.3	34	156.5	2.8
2458640.5	11.3	34	156	2.8
2458700.5	11.3	34	155.5	2.9
2458760.5	11.3	34	155.2	2.9
2445380.5	11.3	36	155.1	2.9
2445440.5	11.3	36	155.1	2.9
2445500.5	11.3	36	155.1	2.9
2445560.5	11.3	36	155.1	2.9
2445620.5	11.3	36	155	2.9
2445680.5	11.3	36	155	2.9
2445740.5	11.3	36	155	2.9
2445800.5	11.3	36	155	2.9
2445860.5	11.3	36	155	2.9
2445920.5	11.3	36	155	2.9
2445980.5	11.3	36	155	2.9
2446040.5	11.3	36	155.1	2.9
2446100.5	11.3	36	155.2	2.9
2446160.5	11.3	36	155.3	2.9
2446220.5	11.3	36	155.5	2.9
2446280.5	11.3	36	155.6	2.9
2446340.5	11.3	36	155.7	2.9
2446400.5	11.3	36	155.8	2.9
2446460.5	11.3	36	155.9	2.9
2446520.5	11.3	36	155.9	2.9
2446580.5	11.3	36	155.9	2.9
2446640.5	11.3	36	155.8	2.9
2446700.5	11.3	36	155.7	2.9
2446760.5	11.3	36	155.8	2.9
2446820.5	11.3	36	155.8	2.9
2446880.5	11.3	36	155.8	2.9
2446940.5	11.3	36	155.9	2.9
2447000.5	11.3	36	156	2.9
2447060.5	11.3	36	156.1	2.9
2447120.5	11.3	36	156.3	2.9
2447180.5	11.3	36	156.6	2.9
2447240.5	11.3	36	156.7	2.9
2447300.5	11.3	36	156.9	2.9
2447360.5	11.3	36	157	2.9
2447420.5	11.3	36	157.2	2.9
2447480.5	11.3	36	157.4	2.9
2447540.5	11.3	36	157.6	2.9
2447600.5	11.3	36	157.7	2.8
2447660.5	11.3	36	157.9	2.8
2447720.5	11.3	36	157.9	2.8
2447780.5	11.3	36	157.9	2.8
2447840.5	11.3	36	157.9	2.8
2447900.5	11.3	36	157.7	2.8
2447960.5	11.3	36	157.5	2.9
2448020.5	11.3	36	157.3	2.9
2448080.5	11.3	36	157	2.9
2448140.5	11.3	36	156.7	2.9
2448200.5	11.3	36	156.4	2.9
2448260.5	11.3	36	156.1	2.9
2448320.5	11.3	36	155.9	2.9
2448380.5	11.3	36	155.8	2.9
2448440.5	11.3	36	155.8	2.9
2448500.5	11.3	36	155.9	2.9
2448560.5	11.3	36	156.1	2.9
2448620.5	11.3	36	156.3	2.9
2448680.5	11.3	36	156.5	2.9
2448740.5	11.3	36	156.7	2.9
2448800.5	11.3	36	156.8	2.9
2448860.5	11.3	36	157	2.9
2448920.5	11.3	36	157	2.9
2448980.5	11.3	36	156.9	2.9
2449040.5	11.3	36	156.8	2.9
2449100.5	11.3	36	156.7	2.9
2449160.5	11.3	36	156.6	2.9
2449220.5	11.3	36	156.5	2.9
2449280.5	11.3	36	156.4	2.9
2449340.5	11.3	36	156.3	2.9
2449400.5	11.3	36	156.2	2.9
2449460.5	11.3	36	156	2.9
2449520.5	11.3	36	155.9	2.9
2449580.5	11.3	36	155.6	2.9
2449640.5	11.3	36	155.4	2.9
2449700.5	11.3	36	155.2	2.9
2449760.5	11.3	36	154.8	2.9
2449820.5	11.3	36	154.5	2.9
2449880.5	11.3	36	154.1	2.9
2449940.5	11.3	36	153.7	2.9
2450000.5	11.3	36	153.5	2.9
2450060.5	11.3	36	153.2	2.9
2450120.5	11.3	36	153.2	2.9
2450180.5	11.3	36	153.2	2.9
2450240.5	11.3	36	153.4	2.9
2450300.5	11.3	36	153.7	2.9
2450360.5	11.3	36	154.1	2.9
2450420.5	11.3	36	154.4	2.9
2450480.5	11.3	36	154.7	2.9
2450540.5	11.3	36	154.9	2.9
2450600.5	11.3	36	155	2.9
2450660.5	11.3	36	155.2	2.9
2450720.5	11.3	36	155.3	2.8
2450780.5	11.3	36	155.4	2.8
2450840.5	11.3	36	155.4	2.8
2450900.5	11.3	36	155.4	2.8
2450960.5	11.3	36	155.5	2.8
2451020.5	11.3	36	155.5	2.8
2451080.5	11.3	36	155.7	2.8
2451140.5	11.3	36	155.8	2.8
2451200.5	11.3	36	156	2.8
2451260.5	11.3	36	156.3	2.8
2451320.5	11.3	36	156.5	2.8
2451380.5	11.3	36	156.8	2.8
2451440.5	11.3	36	157	2.8
2451500.5	11.3	36	157.1	2.8
2451560.5	11.3	36	157.3	2.8
2451620.5	11.3	36	157.3	2.8
2451680.5	11.3	36	157.5	2.8
2451740.5	11.3	36	157.8	2.8
2451800.5	11.3	36	158.3	2.8
2451860.5	11.3	36	158.6	2.8
2451920.5	11.3	36	159	2.8
2451980.5	11.3	36	159.3	2.8
2452040.5	11.3	36	159.4	2.8
2452100.5	11.3	36	159.4	2.8
2452160.5	11.3	36	159.4	2.8
2452220.5	11.3	36	159.3	2.8
2452280.5	11.3	36	159.2	2.8
2452340.5	11.3	36	159.1	2.8
2452400.5	11.3	36	159.1	2.8
2452460.5	11.3	36	159.1	2.8
2452520.5	11.3	36	159.1	2.8
2452580.5	11.3	36	159	2.8
2452640.5	11.3	36	159	2.8
2452700.5	11.3	36	159	2.8
2452760.5	11.3	36	159	2.8
2452820.5	11.3	36	159	2.8
2452880.5	11.3	36	159	2.8
2452940.5	11.3	36	158.9	2.8
2453000.5	11.3	36	158.7	2.8
2453060.5	11.3	36	158.2	2.8
2453120.5	11.3	36	157.9	2.8
2453180.5	11.3	36	157.6	2.8
2453240.5	11.3	36	157.3	2.8
2453300.5	11.3	36	157	2.8
2453360.5	11.3	36	156.8	2.8
2453420.5	11.3	36	156.8	2.8
2453480.5	11.3	36	156.7	2.8
2453540.5	11.3	36	156.6	2.8
2453600.5	11.3	36	156.6	2.8
2453660.5	11.3	36	156.7	2.8
2453720.5	11.3	36	156.7	2.8
2453780.5	11.3	36	156.7	2.8
2453840.5	11.3	36	156.8	2.8
2453900.5	11.3	36	156.8	2.8
2453960.5	11.3	36	156.9	2.8
2454020.5	11.3	36	156.9	2.8
2454080.5	11.3	36	156.9	2.8
2454140.5	11.3	36	156.9	2.8
2454200.5	11.3	36	156.8	2.8
2454260.5	11.3	36	156.7	2.8
2454320.5	11.3	36	156.7	2.8
2454380.5	11.3	36	156.7	2.8
2454440.5	11.3	36	156.8	2.8
2454500.5	11.3	36	157	2.8
2454560.5	11.3	36	157.1	2.8
2454620.5	11.3	36	157.2	2.8
2454680.5	11.3	36	157.2	2.8
2454740.5	11.3	36	157	2.8
2454800.5	11.3	36	156.8	2.8
2454860.5	11.3	36	156.6	2.8
2454920.5	11.3	36	156.4	2.8
2454980.5	11.3	36	156.3	2.8
2455040.5	11.3	36	156.3	2.8
2455100.5	11.3	36	156.3	2.8
2455160.5	11.3	36	156.4	2.8
2455220.5	11.3	36	156.5	2.8
2455280.5	11.3	36	156.6	2.8
2455340.5	11.3	36	156.9	2.8
2455400.5	11.3	36	157.2	2.8
2455460.5	11.3	36	157.5	2.8
2455520.5	11.3	36	157.8	2.8
2455580.5	11.3	36	158	2.8
2455640.5	11.3	36	158.1	2.8
2455700.5	11.3	36	158.1	2.8
2455760.5	11.3	36	158.1	2.8
2455820.5	11.3	36	158	2.8
2455880.5	11.3	36	158.1	2.8
2455940.5	11.3	36	158.1	2.8
2456000.5	11.3	36	158.2	2.8
2456060.5	11.3	36	158.2	2.8
2456120.5	11.3	36	158.3	2.8
2456180.5	11.3	36	158.2	2.8
2456240.5	11.3	36	158.1	2.8
2456300.5	11.3	36	158	2.8
2456360.5	11.3	36	158	2.8
2456420.5	11.3	36	157.9	2.8
2456480.5	11.3	36	157.9	2.8
2456540.5	11.3	36	157.8	2.8
2456600.5	11.3	36	157.7	2.8
2456660.5	11.3	36	157.7	2.8
2456720.5	11.3	36	157.6	2.8
2456780.5	11.3	36	157.6	2.8
2456840.5	11.3	36	157.5	2.8
2456900.5	11.3	36	157.4	2.8
2456960.5	11.3	36	157.3	2.8
2457020.5	11.3	36	157.2	2.8
2457080.5	11.3	36	157.2	2.8
2457140.5	11.3	36	157.2	2.8
2457200.5	11.3	36	157.2	2.8
2457260.5	11.3	36	157.2	2.8
2457320.5	11.3	36	157.3	2.8
2457380.5	11.3	36	157.3	2.8
2457440.5	11.3	36	157.4	2.8
2457500.5	11.3	36	157.3	2.8
2457560.5	11.3	36	157.3	2.8
2457620.5	11.3	36	157.3	2.8
2457680.5	11.3	36	157.3	2.8
2457740.5	11.3	36	157.3	2.8
2457800.5	11.3	36	157.3	2.8
2457860.5	11.3	36	157.3	2.8
2457920.5	11.3	36	157.3	2.8
2457980.5	11.3	36	157.5	2.8
2458040.5	11.3	36	157.7	2.8
2458100.5	11.3	36	158	2.8
2458160.5	11.3	36	158.2	2.8
2458220.5	11.3	36	158.4	2.8
2458280.5	11.3	36	158.4	2.8
2458340.5	11.3	36	158.3	2.8
2458400.5	11.3	36	158	2.8
2458460.5	11.3	36	157.7	2.8
2458520.5	11.3	36	157.3	2.8
2458580.5	11.3	36	156.9	2.8
2458640.5	11.3	36	156.4	2.8
2458700.5	11.3	36	155.9	2.8
2458760.5	11.3	36	155.5	2.8
2445380.5	11.3	38	155.1	3
2445440.5	11.3	38	155.1	3
2445500.5	11.3	38	155.1	3
2445560.5	11.3	38	155.1	3
2445620.5	11.3	38	155.1	3
2445680.5	11.3	38	155	3
2445740.5	11.3	38	155	3
2445800.5	11.3	38	155	3
2445860.5	11.3	38	155	3
2445920.5	11.3	38	155	3
2445980.5	11.3	38	155.1	3
2446040.5	11.3	38	155.1	3
2446100.5	11.3	38	155.3	2.9
2446160.5	11.3	38	155.4	2.9
2446220.5	11.3	38	155.6	2.9
2446280.5	11.3	38	155.7	2.9
2446340.5	11.3	38	155.9	2.9
2446400.5	11.3	38	156.1	2.9
2446460.5	11.3	38	156.2	2.9
2446520.5	11.3	38	156.4	2.9
2446580.5	11.3	38	156.4	2.9
2446640.5	11.3	38	156.4	2.9
2446700.5	11.3	38	156.3	2.9
2446760.5	11.3	38	156.4	2.9
2446820.5	11.3	38	156.2	2.9
2446880.5	11.3	38	156.2	2.9
2446940.5	11.3	38	156.2	2.9
2447000.5	11.3	38	156.2	2.9
2447060.5	11.3	38	156.3	2.9
2447120.5	11.3	38	156.4	2.9
2447180.5	11.3	38	156.6	2.9
2447240.5	11.3	38	156.7	2.9
2447300.5	11.3	38	156.8	2.9
2447360.5	11.3	38	157	2.9
2447420.5	11.3	38	157.2	2.9
2447480.5	11.3	38	157.5	2.9
2447540.5	11.3	38	157.7	2.9
2447600.5	11.3	38	157.9	2.9
2447660.5	11.3	38	158	2.9
2447720.5	11.3	38	158.1	2.9
2447780.5	11.3	38	158.1	2.9
2447840.5	11.3	38	158	2.9
2447900.5	11.3	38	157.9	2.9
2447960.5	11.3	38	157.6	2.9
2448020.5	11.3	38	157.4	2.9
2448080.5	11.3	38	157.1	2.9
2448140.5	11.3	38	156.8	2.9
2448200.5	11.3	38	156.5	2.9
2448260.5	11.3	38	156.2	2.9
2448320.5	11.3	38	155.9	2.9
2448380.5	11.3	38	155.8	2.9
2448440.5	11.3	38	155.8	2.9
2448500.5	11.3	38	155.9	2.9
2448560.5	11.3	38	156.1	2.9
2448620.5	11.3	38	156.2	2.9
2448680.5	11.3	38	156.4	2.9
2448740.5	11.3	38	156.6	2.9
2448800.5	11.3	38	156.7	2.9
2448860.5	11.3	38	156.8	2.9
2448920.5	11.3	38	156.9	2.9
2448980.5	11.3	38	156.8	2.9
2449040.5	11.3	38	156.7	2.9
2449100.5	11.3	38	156.5	2.9
2449160.5	11.3	38	156.4	2.9
2449220.5	11.3	38	156.3	2.9
2449280.5	11.3	38	156.2	2.9
2449340.5	11.3	38	156.1	2.9
2449400.5	11.3	38	156	2.9
2449460.5	11.3	38	155.9	2.9
2449520.5	11.3	38	155.7	2.9
2449580.5	11.3	38	155.5	2.9
2449640.5	11.3	38	155.4	2.9
2449700.5	11.3	38	155.1	3
2449760.5	11.3	38	154.8	3
2449820.5	11.3	38	154.4	3
2449880.5	11.3	38	154	3
2449940.5	11.3	38	153.6	3
2450000.5	11.3	38	153.4	3
2450060.5	11.3	38	153.1	3
2450120.5	11.3	38	153.1	2.9
2450180.5	11.3	38	153.1	2.9
2450240.5	11.3	38	153.3	2.9
2450300.5	11.3	38	153.7	2.9
2450360.5	11.3	38	154.1	2.9
2450420.5	11.3	38	154.4	2.9
2450480.5	11.3	38	154.6	2.9
2450540.5	11.3	38	154.8	2.9
2450600.5	11.3	38	155	2.9
2450660.5	11.3	38	155.1	2.9
2450720.5	11.3	38	155.3	2.9
2450780.5	11.3	38	155.3	2.9
2450840.5	11.3	38	155.4	2.9
2450900.5	11.3	38	155.4	2.9
2450960.5	11.3	38	155.5	2.9
2451020.5	11.3	38	155.6	2.9
2451080.5	11.3	38	155.8	2.9
2451140.5	11.3	38	155.8	2.9
2451200.5	11.3	38	155.9	2.9
2451260.5	11.3	38	156.2	2.9
2451320.5	11.3	38	156.5	2.9
2451380.5	11.3	38	156.7	2.9
2451440.5	11.3	38	156.9	2.9
2451500.5	11.3	38	157.1	2.9
2451560.5	11.3	38	157.3	2.9
2451620.5	11.3	38	157.4	2.9
2451680.5	11.3	38	157.6	2.8
2451740.5	11.3	38	158	2.8
2451800.5	11.3	38	158.4	2.8
2451860.5	11.3	38	158.8	2.8
2451920.5	11.3	38	159.1	2.8
2451980.5	11.3	38	159.3	2.8
2452040.5	11.3	38	159.3	2.8
2452100.5	11.3	38	159.3	2.8
2452160.5	11.3	38	159.2	2.8
2452220.5	11.3	38	159	2.8
2452280.5	11.3	38	158.9	2.8
2452340.5	11.3	38	158.8	2.8
2452400.5	11.3	38	158.8	2.8
2452460.5	11.3	38	158.9	2.8
2452520.5	11.3	38	158.8	2.8
2452580.5	11.3	38	158.7	2.8
2452640.5	11.3	38	158.8	2.8
2452700.5	11.3	38	158.9	2.8
2452760.5	11.3	38	158.9	2.8
2452820.5	11.3	38	158.9	2.8
2452880.5	11.3	38	158.9	2.8
2452940.5	11.3	38	158.8	2.8
2453000.5	11.3	38	158.6	2.8
2453060.5	11.3	38	158.2	2.8
2453120.5	11.3	38	157.9	2.8
2453180.5	11.3	38	157.6	2.8
2453240.5	11.3	38	157.3	2.8
2453300.5	11.3	38	157	2.9
2453360.5	11.3	38	156.8	2.9
2453420.5	11.3	38	156.6	2.9
2453480.5	11.3	38	156.4	2.9
2453540.5	11.3	38	156.2	2.9
2453600.5	11.3	38	156.1	2.9
2453660.5	11.3	38	156.2	2.9
2453720.5	11.3	38	156.2	2.9
2453780.5	11.3	38	156.2	2.9
